ID (ignore_column),Source,Reference,Translation,Error1_Type,Error1_Severity,Error2_Type,Error2_Severity,Error3_Type,Error3_Severity,Error4_Type,Error4_Severity,Error5_Type,Error5_Severity,Computed_scores,Human_scores,Full_scores,model,
0.7284663661,The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,ടർക്കിഷ് പ്രസിഡന്റ് റിസപ് തയ്യിബ് എർദോഗാനുമായി ട്രംപ് ഒരു ടെലിഫോൺ സംഭാഷണം നടത്തിയ ശേഷമാണ് ഈ അറിയിപ്പ് ഉണ്ടായത്.,തുര് ക്കി പ്രസിഡന്റ്റെസെപ് തയ്യിപ് Erdoğan ലളിത ഫോണ്സംഭാഷണം നടത്തിയതിന് ശേഷമാണ് ഈ പ്രഖ്യാപനം നടത്തിയത്.,Fluency_Spelling,Low,Accuracy_Untranslated_text,Medium,Accuracy_Omission,Low,Default,Default,Default,Default,21,20,21,bing_api,
0.7287953038,"The local tap water is perfectly safe to drink, but bottled water is easy to find if you are fearful.","സ്ഥലത്തെ പൈപ്പ് വെള്ളം കുടിക്കാൻ തികച്ചും സുരക്ഷിതമാണ്, പക്ഷേ നിങ്ങൾക്ക് പേടിയുണ്ടെങ്കിൽ കുപ്പിവെള്ളം കണ്ടെത്താൻ ബുദ്ധിമുട്ടൊന്നും ഇല്ല.","പ്രാദേശിക ടാപ്പ് വെള്ളം കുടിക്കാൻ തികച്ചും സുരക്ഷിതമാണ്, പക്ഷേ കുപ്പിവെള്ളം നിങ്ങൾ ഭയപ്പെടുന്നുണ്ടോ എന്ന് കണ്ടെത്താൻ എളുപ്പമാണ്.",Accuracy_Mistranslation,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,20,24,bing_api,
0.7289560459,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.",ഏഴ് സഹോദരിമാർ എന്ന് പേരിട്ടിട്ടുള്ള ഗുഹാ കവാടങ്ങൾക്കെല്ലാം കുറഞ്ഞത് 100 മുതൽ 250 മീറ്റർ വരെ (328 മുതൽ 820 അടി വരെ) വ്യാസമുണ്ട്.,ഏഴ് സഹോദരിമാർ എന്ന് അറിയപ്പെട്ടിരുന്ന ഈ ഗുഹയുടെ പ്രവേശന കവാടങ്ങൾ ചുരുങ്ങിയത് 100 മുതൽ 250 വരെ മീറ്റർ (328 മുതൽ 820 അടി) വ്യാസമുള്ളവയാണ്.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,mT5,
0.7302546113,They all ran back from where the accident had happened.,അപകടം നടന്ന സ്ഥലത്ത് നിന്ന് അവർ എല്ലാവരും പിന്നോട്ട് ഓടി.,അപകടം നടന്ന സ്ഥലത്ത് നിന്ന് എല്ലാവരും ഓടി.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,google_api,
0.7312284209,"Technology offers the solution with virtual field trips. Students can look at museum artifacts, visit an aquarium, or admire beautiful art while sitting with their class.",വെർച്വൽ ഫീൽഡ് ട്രിപ്പുകളുമൊത്തുള്ള പരിഹാരം സാങ്കേതികവിദ്യ വാഗ്ദാനം ചെയ്യുന്നു. വിദ്യാർത്ഥികൾക്ക് അവരുടെ ക്ലാസിൽ ഇരുന്നുകൊണ്ട് മ്യൂസിയം കരകൗശല വസ്തുക്കൾ കാണാനോ അക്വേറിയം സന്ദർശിക്കാനോ മനോഹരമായ കലയെ വിസ്മയത്തോടെ നോക്കിക്കാണാനോ കഴിയും.,"വെർച്വൽ ഫീൽഡ് ട്രിപ്പുകൾ ഉപയോഗിച്ച് സാങ്കേതികവിദ്യ പരിഹാരം വാഗ്ദാനം ചെയ്യുന്നു. വിദ്യാർത്ഥികൾക്ക് മ്യൂസിയം കരകൗശല വസ്തുക്കൾ നോക്കാം, അക്വേറിയം സന്ദർശിക്കാം, അല്ലെങ്കിൽ അവരുടെ ക്ലാസ്സിനൊപ്പം ഇരിക്കുമ്പോൾ മനോഹരമായ കലയെ അഭിനന്ദിക്കാം.",Style_Awkward,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,23,24,bing_api,
0.7313684089,"The lower the tension, the more positive the life force present. Every person has the potential to find absolute peace and contentment.",ടെൻഷൻ കുറയുമ്പോൾ ജീവിതത്തോടുള്ള അഭിനിവേശം കൂടുതൽ പോസിറ്റീവാകുന്നു. ഓരോ വ്യക്തിക്കും കേവല സമാധാനവും സംതൃപ്തിയും കണ്ടെത്താനുള്ള കഴിവുണ്ട്.,"പിരിമുറുക്കം കുറയുമ്പോൾ, ജീവശക്തി കൂടുതൽ പോസിറ്റീവ് ആണ്. ഓരോ വ്യക്തിക്കും തികഞ്ഞ സമാധാനവും സംതൃപ്തിയും കണ്ടെത്താനുള്ള കഴിവുണ്ട്.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,bing_api,
0.7318191104,"Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.","പ്രധാനമന്ത്രിയുമായുള്ള കൂടിക്കാഴ്ചയിൽ യാഥാസ്ഥിതികരുടെ പരിസ്ഥിതി ബില്ലിൽ മാറ്റങ്ങൾ ആവശ്യപ്പെട്ടിരുന്നു. കൺസർവേറ്റീവ് പാർട്ടിയുടെ പാരിസ്ഥിതിക ബില്ലിന്റെ ""സമഗ്രവും പൂർണ്ണവുമായ മാറ്റിയെഴുതൽ ആവശ്യപ്പെടുന്നു"".",കൺസർവേറ്റീവ് പാർട്ടിയുടെ പരിസ്ഥിതി ബില്ലിൽ സമഗ്രവും സമ്പൂർണ്ണവുമായ മാറ്റം വരുത്തണമെന്ന് പ്രധാനമന്ത്രിയുമായുള്ള കൂടിക്കാഴ്ചയിൽ ലെയ്റ്റൺ ആവശ്യപ്പെട്ടിരുന്നു.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.7333217116,The correlation between brain pathology and behaviour supports scientists in their research.,മസ്തിഷ്ക പതോളജിക്കും പെരുമാറ്റത്തിനും ഇടയിലുള്ള ബന്ധം ശാസ്ത്രജ്ഞരെ അവരുടെ ഗവേഷണത്തിൽ പിന്തുണയ്ക്കുന്നു.,മസ്തിഷ്ക ചികിത്സയും പെരുമാറ്റവും തമ്മിലുള്ള ബന്ധം ശാസ്ത്രജ്ഞര്‍ക്ക് അവരുടെ ഗവേഷണത്തില്‍ പിന്തുണ നല്‍കുന്നു.,Accuracy_Mistranslation,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,23,24,cvit_iiith,
0.7361642214,"Re-entry shock comes on sooner than culture shock (there's less of a honeymoon phase), lasts longer, and can be more severe.",കൾച്ചർ ഷോക്കിനെക്കാൾ വേഗത്തിൽ റീ-എൻട്രി ഷോക്ക് സംഭവിക്കുന്നു (ഹണിമൂൺ ഫെയ്‌സ് അവിടെ കുറവാണ്). അത് കൂടുതൽ നേരം നീണ്ടു നിൽക്കുന്നതും കഠിനവുമായിരിക്കും.,"വീണ്ടും എൻട്രി ഷോക്ക് സംസ്കാരം ഷോക്ക് അധികം വേഗത്തിൽ വരുന്നു (ഒരു ഹണിമൂൺ ഘട്ടം കുറവാണ്), കൂടുതൽ നീണ്ടുനിൽക്കുന്നു, കൂടുതൽ കഠിനമാകാം.",Style_Awkward,Low,Fluency_Grammar,Low,Default,Default,Default,Default,Default,Default,23,17,23,bing_api,
0.7381248,Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,സൈറ്റിൽ യുറേനിയം ഇന്ധനം സൂക്ഷിച്ചിരുന്ന കണ്ടെയ്‌നറുകൾ വിണ്ടുകീറി ചോരുന്നതായി ഇത് സൂചിപ്പിക്കുന്നുവെന്ന് അധികൃതർ അനുമാനിക്കുന്നു.,സ്ഥലത്ത് യുറേനിയം ഇന്ധനം വഹിക്കുന്ന കണ്ടെയ്നറുകൾ പൊട്ടിത്തെറിച്ച് ചോർന്നിരിക്കാമെന്ന് അധികൃതർ അനുമാനിക്കുന്നു.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.7392747883,He even suggests that such abilities in interpreting human behavior may be shared by animals such as domestic dogs.,മനുഷ്യന്റെ പെരുമാറ്റത്തെ വ്യാഖ്യാനിക്കുന്നതിനുള്ള അത്തരം കഴിവുകൾ വളർത്തു നായ്ക്കളെ പോലുള്ള മൃഗങ്ങൾക്കും ഉണ്ടാവാമെന്ന് അദ്ദേഹം നിർദ്ദേശിക്കുന്നു.,മനുഷ്യന് റെ പെരുമാറ്റത്തെ വ്യാഖ്യാനിക്കാനുള്ള അത്തരം പ്രാപ് തികൾവീട്ടുനായ് ക്കൾ പോലുള്ള മൃഗങ്ങൾക്കു പങ്കുണ്ടായിരിക്കാമെന്നും അദ്ദേഹം അഭിപ്രായപ്പെടുന്നു.,Style_Awkward,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,23,23,mT5,
0.7400712396,The idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!,"സ്കീയിംഗ് ആശയം വളരെ പഴയതാണ് — BC 5000 വരെ പഴക്കമുള്ള ഗുഹാചിത്രങ്ങളിൽ, സ്കീയിംങ് ചെയ്യുന്നയാളെ ചിത്രീകരിച്ചിട്ടുണ്ട്!",സ്കീയിംഗ് എന്ന ആശയം വളരെ പഴക്കമുള്ളതാണ്-സ്കീയർമാരെ ചിത്രീകരിക്കുന്ന ഗുഹാ പെയിന്റിംഗുകൾ ബിസി 5000 വരെ പഴക്കമുള്ളതാണ്!,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.7409000609,"In 1683, Qing dynasty (1644-1912) forces take control of Taiwan’s western and northern coastal areas and declared Taiwan as a province of the Qing Empire in 1885.","1683-ൽ, ക്വിങ് രാജവംശത്തിന്റെ പട (1644-1912) തായ്‌വാനിലെ പടിഞ്ഞാറൻ, വടക്കൻ തീരപ്രദേശങ്ങളുടെ നിയന്ത്രണം ഏറ്റെടുക്കുകയും, 1885-ൽ ക്വിങ് സാമ്രാജ്യത്തിന്റെ ഒരു പ്രവിശ്യയായി തായ്‌വാനെ പ്രഖ്യാപിക്കുകയും ചെയ്തു.",1683-ൽ ക്വിൻ രാജവംശം (1644-1912) തായ് വാന്റെ പടിഞ്ഞാറൻ തീരപ്രദേശങ്ങളുടെ നിയന്ത്രണം ഏറ്റെടുക്കുകയും 1885-ൽ തായ് വാനെ ക്വിൻസാമ്രാജ്യത്തിന്റെ പ്രവിശ്യയായി പ്രഖ്യാപിക്കുകയും ചെയ്തു.,Fluency_Spelling,Medium,Accuracy_Omission,Low,Default,Default,Default,Default,Default,Default,22,21,22,mT5,
0.7470230459,Police superintendent Chandra Shekhar Solanki said the accused appeared in court with covered faces.,ആരോപിക്കപ്പെട്ടവര്‍  മൂടിയ മുഖങ്ങളുമായി കോടതിയിൽ ഹാജരായി എന്ന്‍ പോലീസ് സൂപ്രണ്ട് ചന്ദ്ര ശേഖർ സോളങ്കി പറഞ്ഞു.,മുഖംമൂടി ധരിച്ചാണ് പ്രതികൾ കോടതിയിൽ ഹാജരായതെന്ന് പൊലീസ് സൂപ്രണ്ട് ചന്ദ്രശേഖർ സോളങ്കി പറഞ്ഞു.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.7491096477,"In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.",സ്വകാര്യ കാറുകളെ അടിസ്ഥാനമാക്കിയുള്ള ഒരു ഗതാഗത സംവിധാനമാണ് ഏതെങ്കിലും വിധത്തിൽ എല്ലാവരെയും ബന്ധിപ്പിക്കുകയും പിന്തുണയ്ക്കുകയും ചെയ്യുന്ന ഈ ഡൈനാമിക്ക് ട്രാൻസ്പോർട്ട് ഷട്ടിൽ.,ഈ ചലനാത്മക ട്രാൻസ്പോർട്ട് ഷട്ടിൽഎല്ലാവരേയും എങ്ങനെയെങ്കിലും സ്വകാര്യ കാറുകളെ അടിസ്ഥാനമാക്കിയുള്ള ഒരു ഗതാഗത സംവിധാനവുമായി ബന്ധിപ്പിക്കുകയും പിന്തുണയ്ക്കുകയും ചെയ്യുന്നു.,Style_Awkward,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,google_api,
0.7534261561,It is thinner under the maria and thicker under the highlands.,ഇത് മരിയയ്ക്ക് താഴെ നേർത്തതും ഉയർന്ന ഭൂപ്രദേശങ്ങളിൽ കട്ടിയുള്ളതുമാണ്.,ഇത് മരിയയുടെ കീഴിൽ നേർത്തതും ഉയർന്ന പ്രദേശത്തിന് കീഴിൽ കട്ടിയുള്ളതുമാണ്.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,bing_api,
0.7544614431,The first public reading of the document was by John Nixon in the yard of Independence Hall on July 8.,രേഖയുടെ ആദ്യത്തെ പൊതുവായന ജോൺ നിക്‌സൺ ജൂലൈ 8-ന് ഇൻഡിപെൻഡൻസ് ഹാളിന്റെ മുറ്റത്ത് വച്ച് നടത്തി.,ജൂലൈ എട്ടിന് ഇൻഡിപെൻഡൻസ് ഹാളിന്റെ മുറ്റത്ത് ജോൺ നിക്സൺ ആയിരുന്നു രേഖയുടെ ആദ്യപൊതുവായന.,Fluency_Grammar,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,24,24,bing_api,
0.7561838643,"Technology offers the solution with virtual field trips. Students can look at museum artifacts, visit an aquarium, or admire beautiful art while sitting with their class.",വെർച്വൽ ഫീൽഡ് ട്രിപ്പുകളുമൊത്തുള്ള പരിഹാരം സാങ്കേതികവിദ്യ വാഗ്ദാനം ചെയ്യുന്നു. വിദ്യാർത്ഥികൾക്ക് അവരുടെ ക്ലാസിൽ ഇരുന്നുകൊണ്ട് മ്യൂസിയം കരകൗശല വസ്തുക്കൾ കാണാനോ അക്വേറിയം സന്ദർശിക്കാനോ മനോഹരമായ കലയെ വിസ്മയത്തോടെ നോക്കിക്കാണാനോ കഴിയും.,"വെർച്വൽ ഫീൽഡ് ട്രിപ്പുകളിലൂടെ സാങ്കേതികവിദ്യ പരിഹാരം നൽകുന്നു.വിദ്യാർത്ഥികൾക്ക് മ്യൂസിയത്തിലെ കരകൌശല വസ്തുക്കൾ കാണാനോ, അക്വേറിയം സന്ദർശിക്കാനോ, ക്ലാസ്സിൽ ഇരിക്കുമ്പോൾ മനോഹരമായ കലയെ ആസ്വദിക്കാനോ കഴിയും.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.7576345917,"In the context of Romanticism, the geography molded individuals, and over time customs and culture related to that geography arose, and these, being in harmony with the place of the society, were better than arbitrarily imposed laws.","കാൽപ്പനിക പ്രസ്ഥാനത്തിന്റെ പശ്ചാത്തലത്തിൽ, ഭൂപ്രകൃതി വ്യക്തികളെ സ്വാധീനിക്കുകയും കാലക്രമേണ ആ ഭൂപ്രകൃതയുമായി ബന്ധപ്പെട്ട ആചാരങ്ങളും സംസ്‌കാരവും ഉടലെടുക്കുകയും ചെയ്തു, ഇവ സമൂഹത്തിന്റെ സ്ഥാനവുമായി പൊരുത്തപ്പെടുന്നത് കൊണ്ട് സ്വേച്ഛയാ അടിച്ചേൽപ്പിച്ച നിയമങ്ങളേക്കാൾ മികച്ചതാണ്.","റൊമാന്റിസിസത്തിന്റെ പശ്ചാത്തലത്തിൽ, ഭൂമിശാസ്ത്രം വ്യക്തികളെ വാർത്തെടുക്കുകയും കാലക്രമേണ ആ ഭൂമിശാസ്ത്രവുമായി ബന്ധപ്പെട്ട ആചാരങ്ങളും സംസ്കാരവും ഉടലെടുക്കുകയും സമൂഹത്തിന്റെ സ്ഥാനവുമായി പൊരുത്തപ്പെടുന്നതും അനിയന്ത്രിതമായി അടിച്ചേൽപ്പിച്ച നിയമങ്ങളേക്കാൾ മികച്ചതായിരുന്നു.",Fluency_Grammar,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,22,24,google_api,
0.7576855821,"Generally speaking, two behaviors can emerge as managers begin to lead their former peers. One end of the spectrum is trying to remain “one of the guys” (or gals).","പൊതുവായി പറഞ്ഞാൽ,  മാനേജർമാർക്ക് അവരുടെ മുൻ ചങ്ങാതിമാരെ നയിക്കേണ്ടതായി വരുമ്പോൾ രണ്ട് പെരുമാറ്റരീതികൾ പുറത്തുവരാനാണ് സാധ്യത. അതിലൊന്ന് ""അവരിൽ ഒരാളായി"" നിൽക്കുവാൻ ശ്രമിക്കുക എന്നതാണ്.","സാധാരണയായി സംസാരിക്കുമ്പോള്‍, രണ്ടു പെരുമാറ്റങ്ങള്‍ ഉണ്ടാകാം, മാനേജര്‍മാര്‍ അവരുടെ മുന്‍പന്‍ സഹപ്രവര്‍ത്തകരെ നയിക്കാന്‍ തുടങ്ങും.",Accuracy_Omission,Medium,Fluency_Grammar,Low,Default,Default,Default,Default,Default,Default,22,16,22,cvit_iiith,
0.7586975484,"Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.","ചന്ദ്രന്റെ ഭൂമിയിലേക്കുള്ള ആകർഷണം കാരണം വേലിയേറ്റവും വേലിയിറക്കവും ഉണ്ടാകുന്നത് പോലെ, ക്ഷീരപഥം സാജിറ്റാറിയെസ് ഗാലക്സിയിൽ ഒരു ബലം പ്രയോഗിക്കുന്നു.",ചന്ദ്രന്‍ ഭൂമിയില്‍ ഒരു തുള്ളി പുറപ്പെടുവിക്കുന്നത് പോലെ തന്നെ... ...അതിനാല്‍ മില്‍ക്കി വേ സാഗിറ്റേറിയസ് ഗാലക്സിയില്‍ ഒരു ശക്തി ഉണ്ടാക്കുന്നു.,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,16,23,cvit_iiith,
0.7602650187,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.","സെക്യൂരിറ്റി ചെക്ക് പോയിന്റുകളിലെ തിരച്ചിലുകളും,സെപ്തംബർ 11, 2001 കാലത്തിനു ശേഷം വളരെയേറെ കർക്കശമാക്കി.",സുരക്ഷാ ചെക്ക് പോസ്റ്റുകളിലെ തിരയലുകളും 2001 സെപ്റ്റംബർ 11-ന് ശേഷമുള്ള കാലഘട്ടത്തിൽ കൂടുതൽ നുഴഞ്ഞുകയറുന്നു.,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,21,23,bing_api,
0.7613016569,"Even traditionally, though, not all Sámi have been involved in big scale reindeer husbandry, but lived from fishing, hunting and similar, having reindeer mostly as draft animals.","പരമ്പരാഗതമായി പോലും, എല്ലാ സാമികളും വലിയ തോതിലുള്ള റെയിൻഡിയർ സംരക്ഷണത്തിൽ ഏർപ്പെട്ടിരുന്നില്ല. മറിച്ച് മത്സ്യബന്ധനം, വേട്ടയാടൽ, തുടങ്ങിയവ ആശ്രയിച്ചാണ് ജീവിച്ചിരുന്നത്, റെയിൻഡിയറുകളെ കൂടുതലായും ഭാരം വലിക്കുന്നതിന് ഉപയോഗിച്ചു.","പരമ്പരാഗതമായി പോലും, എല്ലാ സാമികളും വലിയ തോതിലുള്ള റെയിൻ‌ഡിയർ വളർത്തലിൽ ഏർപ്പെട്ടിട്ടില്ല, മറിച്ച് മത്സ്യബന്ധനം, വേട്ടയാടൽ, സമാനമായവ എന്നിവയിൽ നിന്നാണ് ജീവിച്ചിരുന്നത്.",Accuracy_Omission,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,23,24,google_api,
0.7614591101,This gives them a wider range of small places to hide from predators.,പ്രെഡേറ്ററുകളിൽ നിന്ന് മറഞ്ഞിരിക്കാൻ ഇത് ചെറിയ സ്ഥലങ്ങളുടെ വിശാലമായ പരിധി നൽകുന്നു.,ഇത് ഇരപിടിയന്മാരിൽ നിന്ന് ഒളിക്കാൻ അവർക്ക് വിശാലമായ ചെറിയ സ്ഥലങ്ങൾ നൽകുന്നു.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.7629138813,"The movie, featuring Ryan Gosling and Emma Stone, received nominations in all major categories.",റയാൻ ഗോസ്‌ലിംഗും എമ്മ സ്റ്റോണും അഭിനയിച്ച ഈ ചിത്രം എല്ലാ പ്രധാന വിഭാഗങ്ങളിലും നാമനിർദ്ദേശങ്ങൾ നേടി.,"റയാൻ ഗോസ്ലിംഗ്, എമ്മ സ്റ്റോൺ എന്നിവർ പ്രധാന വേഷങ്ങളിലെത്തിയ ചിത്രം എല്ലാ പ്രധാന വിഭാഗങ്ങളിലും നോമിനേഷനുകൾ നേടി.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar,
0.7636317513,"Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.",വീടിനകത്തുതന്നെ കഴിയാനും എയർകണ്ടീഷണറുകൾ ഓഫ് ചെയ്യാനും പൈപ്പ് വെള്ളം കുടിക്കരുതെന്നും പ്രാദേശിക അധികൃതർ പ്ലാന്റിന് സമീപമുള്ള താമസക്കാർക്ക് മുന്നറിയിപ്പ് നൽകുന്നു.,"വീടുകളില്‍ കഴിയാന്‍, വായു കണ്ടീഷണറുകള്‍ അടച്ചിടാന്‍, പൈപ്പ് വെള്ളം കുടിക്കാന്‍ പാടില്ല എന്ന് പ്രാദേശിക അധികാരികള്‍ മുന്നറിയിപ്പ് നല്‍കി വരുന്നു.",Style_Awkward,Medium,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,21,20,21,cvit_iiith,
0.7656259851,"He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.","""അടിസ്ഥാനപരമായി അദ്ദേഹം [വെയിൽസ്] തുടക്കം മുതൽ ഞങ്ങളോട് കള്ളം പറഞ്ഞു. ആദ്യം, ഇത് നിയമപരമായ കാരണങ്ങളാലാണെന്ന് നടിച്ചു. രണ്ടാമതായി അദ്ദേഹത്തിന്റെ കല ഇല്ലാതാക്കൽ വരെ അദ്ദേഹം ഞങ്ങൾ പറയുന്നത് കേൾക്കുന്നുണ്ടെന്ന് നടിച്ചു.""","""അവന്‍ (വാള്‍സ്) ആരംഭത്തില്‍ തന്നെ നുണ പറഞ്ഞിരുന്നു.ആദ്യം, ഇത് നിയമപരമായ കാരണങ്ങള്‍ക്ക് വേണ്ടിയുള്ളതാണ്. രണ്ടാമത്തേത്, അവന്‍ നമ്മള്‍ പറയുന്നത് കേള്‍ക്കുമ്പോള്‍, അവന്‍ അവന്‍റെ കലാപരമായ മാറ്റം വരെ.""",Fluency_Spelling,Medium,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,21,21,21,cvit_iiith,
0.765908008,"Bishkek was described as sinking into a state of ""anarchy"" by one observer, as gangs of people roamed the streets and plundered stores of consumer goods.","1 നിരീക്ഷകൻ ""അരാജകത്വം"" എന്ന അവസ്ഥയിലേക്ക് മുങ്ങിപ്പോയതായി ബിഷ്കെക്കിനെ വിശേഷിപ്പിച്ചു, ജനക്കൂട്ടം തെരുവുകളിൽ കറങ്ങുന്നതുപോലെ ഒപ്പം ഉപഭോക്തൃവസ്തുക്കളുടെ കൊള്ളയടിച്ചു.",തെരുവുകളിൽ ഒരു കൂട്ടം ആളുകൾ അലഞ്ഞുതിരിയുകയും ഉപഭോക്തൃ സാധനങ്ങളുടെ സ്റ്റോറുകൾ കൊള്ളയടിക്കുകയും ചെയ്തപ്പോൾ ഒരു നിരീക്ഷകൻ ബിഷ്കെക്കിനെഅരാജകത്വത്തിന്റെ അവസ്ഥയിലേക്ക് മുങ്ങുന്നതായി വിശേഷിപ്പിച്ചു.,Style_Awkward,Very Low,Default,Default,Default,Default,Default,Default,Default,Default,24.5,24,24.5,IndicTrans_Samanantar,
0.7659990052,"This type of manager has difficulty making unpopular decisions, performing disciplinary action, performance evaluations, assigning responsibility, and holding people accountable.","ജനപ്രിയമല്ലാത്ത തീരുമാനങ്ങൾ എടുക്കുക, അച്ചടക്ക നടപടി, പ്രകടന വിലയിരുത്തലുകൾ, ഉത്തരവാദിത്തം ഏൽപ്പിക്കൽ, ആളുകളെ ഉത്തരവാദിത്തമുള്ളവരായി സംരക്ഷിക്കുക എന്നിവ ഇത്തരത്തിലുള്ള മാനേജർക്ക് പ്രയാസമുണ്ട്.","ജനരഞ് ജകമല്ലാത്തതീരുമാനങ്ങൾ എടുക്കുക, അച്ചടക്ക നടപടികൾ കൈക്കൊള്ളുക,പ്രകടന വിലയിരുത്തൽ നടത്തുക, ഉത്തരവാദിത്വങ്ങൾ ഏൽപ്പിച്ചുകൊടുക്കുക, ആളുകളെ ഉത്തരവാദിത്വത്തോടെ വീക്ഷിക്കുക എന്നിവയൊക്കെ ഇത്തരം മാനേജർമാർക്ക് ബുദ്ധിമുട്ടാണ് .",Style_Awkward,Very Low,Style_Awkward,Low,Default,Default,Default,Default,Default,Default,23.5,22,23.5,mT5,
0.7685432419,He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,കേംബ്രിഡ്ജിലെ അഡെൻബ്രൂക്‌സ് ആശുപത്രിയിലേക്ക് പിന്നീട് അദ്ദേഹത്തെ മാറ്റി.,തുടർന്ന് അദ്ദേഹത്തെ കേംബ്രിഡ്ജിലെ ആഡൻബ്രൂക്ക് ആശുപത്രിയിലേക്ക് മാറ്റി.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,bing_api,
0.7685492469,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","ഡിസ്‌പ്ലെ തുടങ്ങി അഞ്ച് മിനിറ്റിനുള്ളിൽ ഒരു കാറ്റ് വീശാൻ തുടങ്ങുന്നു, ഏകദേശം ഒരു മിനിറ്റ് കഴിഞ്ഞ്, കാറ്റ് മണിക്കൂറിൽ 70 കിലോമീറ്റർ വേഗതയിൽ എത്തുന്നു... ശേഷം മഴ വരുന്നു, വളരെ ശക്തമായും വലുതായും നിങ്ങളുടെ ചർമ്മത്തിൽ ഒരു സൂചികണക്കിന് വന്നടിക്കുന്നു, അതിന് ശേഷം ആകാശത്ത് നിന്ന് ആലിപ്പഴം വീഴുന്നു, ആളുകൾ പരിഭ്രാന്തരാകുകയും നിലവിളിക്കുകയും, അങ്ങോട്ടും ഇങ്ങോട്ടും ഓടുകയും ചെയ്യുന്നു.","പ്രദർശനത്തിന് അഞ്ച് മിനിറ്റിനുള്ളിൽ ഒരു കാറ്റ് ഉരുളാൻ തുടങ്ങുന്നു, ഏകദേശം ഒരു മിനിറ്റിനുശേഷം, കാറ്റ് 70 കിലോമീറ്റർ/മണിക്കൂറിൽ എത്തുന്നു. പിന്നെ മഴ വരുന്നു, എന്നാൽ വളരെ ശക്തവും വലുതുമായ അത് നിങ്ങളുടെ ചർമ്മത്തെസൂചിപോലെ അടിക്കുന്നു, തുടർന്ന് ആകാശത്ത് നിന്ന് ആലിപ്പഴം വീഴുന്നു, ആളുകൾ പരിഭ്രാന്തരായി അലറുകയും പരസ്പരം ഓടുകയുംചെയ്യുന്നു.",Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,Low,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,20,20,20,IndicTrans_Samanantar,
